ano_campeonato;rodada;time;adversário;gols_pro;gols_contra;pontos;vitoria;derrota;empate;pontos_acum;vitorias_acum;empates_acum;derrotas_acum;gols_pro_acum;gols_contra_acum;saldo_gols_acum;classificacao_1o_turno;classificacao_final
2006;38;Corinthians;Palmeiras;0.0;1.0;0;0;1;0;47;13;8;16;35.0;44.0;-9.0;16.0;10.0
2006;38;Corinthians;Juventude;5.0;3.0;3;1;0;0;50;14;8;16;40.0;47.0;-7.0;16.0;13.0
2006;38;Corinthians;Juventude;5.0;3.0;3;1;0;0;50;14;8;16;40.0;47.0;-7.0;16.0;12.0
2006;38;Corinthians;Juventude;5.0;3.0;3;1;0;0;50;14;8;16;40.0;47.0;-7.0;16.0;10.0
2006;1;Cruzeiro;São Caetano;1.0;2.0;0;0;1;0;0;0;0;1;1.0;2.0;-1.0;3.0;7.0
2006;1;Cruzeiro;São Caetano;1.0;2.0;0;0;1;0;0;0;0;1;1.0;2.0;-1.0;3.0;6.0
2006;2;Cruzeiro;Goiás;3.0;2.0;3;1;0;0;3;1;0;1;4.0;4.0;0.0;3.0;7.0
2006;2;Cruzeiro;Goiás;3.0;2.0;3;1;0;0;3;1;0;1;4.0;4.0;0.0;3.0;6.0
2006;3;Cruzeiro;Grêmio;3.0;1.0;3;1;0;0;6;2;0;1;7.0;5.0;2.0;3.0;7.0
2006;3;Cruzeiro;Grêmio;3.0;1.0;3;1;0;0;6;2;0;1;7.0;5.0;2.0;3.0;6.0
2006;5;Cruzeiro;Figueirense FC;2.0;0.0;3;1;0;0;9;3;0;1;9.0;5.0;4.0;3.0;7.0
2006;5;Cruzeiro;Figueirense FC;2.0;0.0;3;1;0;0;9;3;0;1;9.0;5.0;4.0;3.0;6.0
2006;6;Cruzeiro;Juventude;2.0;0.0;3;1;0;0;12;4;0;1;11.0;5.0;6.0;3.0;7.0
2006;6;Cruzeiro;Juventude;2.0;0.0;3;1;0;0;12;4;0;1;11.0;5.0;6.0;3.0;6.0
2006;6;Cruzeiro;Paraná;2.0;2.0;1;0;0;1;13;4;1;1;13.0;7.0;6.0;3.0;7.0
2006;6;Cruzeiro;Paraná;2.0;2.0;1;0;0;1;13;4;1;1;13.0;7.0;6.0;3.0;6.0
2006;7;Cruzeiro;Palmeiras;1.0;1.0;1;0;0;1;14;4;2;1;14.0;8.0;6.0;3.0;7.0
2006;7;Cruzeiro;Palmeiras;1.0;1.0;1;0;0;1;14;4;2;1;14.0;8.0;6.0;3.0;6.0
2006;8;Cruzeiro;Flamengo;2.0;1.0;3;1;0;0;17;5;2;1;16.0;9.0;7.0;3.0;7.0
2006;8;Cruzeiro;Flamengo;2.0;1.0;3;1;0;0;17;5;2;1;16.0;9.0;7.0;3.0;6.0
2006;9;Cruzeiro;Ponte Preta;5.0;1.0;3;1;0;0;20;6;2;1;21.0;10.0;11.0;3.0;7.0
2006;9;Cruzeiro;Ponte Preta;5.0;1.0;3;1;0;0;20;6;2;1;21.0;10.0;11.0;3.0;6.0
2006;10;Cruzeiro;Vasco da Gama;2.0;1.0;3;1;0;0;23;7;2;1;23.0;11.0;12.0;3.0;7.0
2006;10;Cruzeiro;Vasco da Gama;2.0;1.0;3;1;0;0;23;7;2;1;23.0;11.0;12.0;3.0;6.0
2006;10;Cruzeiro;Internacional;1.0;1.0;1;0;0;1;24;7;3;1;24.0;12.0;12.0;3.0;7.0
2006;10;Cruzeiro;Internacional;1.0;1.0;1;0;0;1;24;7;3;1;24.0;12.0;12.0;3.0;6.0
2006;12;Cruzeiro;Atlético-PR;1.0;1.0;1;0;0;1;25;7;4;1;25.0;13.0;12.0;3.0;7.0
2006;12;Cruzeiro;Atlético-PR;1.0;1.0;1;0;0;1;25;7;4;1;25.0;13.0;12.0;3.0;6.0
2006;12;Cruzeiro;Fortaleza;2.0;0.0;3;1;0;0;28;8;4;1;27.0;13.0;14.0;3.0;7.0
2006;12;Cruzeiro;Fortaleza;2.0;0.0;3;1;0;0;28;8;4;1;27.0;13.0;14.0;3.0;6.0
2006;14;Cruzeiro;Corinthians;2.0;0.0;3;1;0;0;31;9;4;1;29.0;13.0;16.0;3.0;7.0
2006;14;Cruzeiro;Corinthians;2.0;0.0;3;1;0;0;31;9;4;1;29.0;13.0;16.0;3.0;6.0
2006;15;Cruzeiro;Goiás;0.0;0.0;1;0;0;1;32;9;5;1;29.0;13.0;16.0;3.0;7.0
2006;15;Cruzeiro;Goiás;0.0;0.0;1;0;0;1;32;9;5;1;29.0;13.0;16.0;3.0;6.0
2006;16;Cruzeiro;Paraná;0.0;1.0;0;0;1;0;32;9;5;2;29.0;14.0;15.0;3.0;7.0
2006;16;Cruzeiro;Paraná;0.0;1.0;0;0;1;0;32;9;5;2;29.0;14.0;15.0;3.0;6.0
2006;17;Cruzeiro;Vasco da Gama;0.0;1.0;0;0;1;0;32;9;5;3;29.0;15.0;14.0;3.0;7.0
2006;17;Cruzeiro;Vasco da Gama;0.0;1.0;0;0;1;0;32;9;5;3;29.0;15.0;14.0;3.0;6.0
2006;18;Cruzeiro;Santa Cruz;1.0;4.0;0;0;1;0;32;9;5;4;30.0;19.0;11.0;3.0;7.0
2006;18;Cruzeiro;Santa Cruz;1.0;4.0;0;0;1;0;32;9;5;4;30.0;19.0;11.0;3.0;6.0
2006;19;Cruzeiro;Santa Cruz;3.0;3.0;1;0;0;1;33;9;6;4;33.0;22.0;11.0;3.0;7.0
2006;19;Cruzeiro;Santa Cruz;3.0;3.0;1;0;0;1;33;9;6;4;33.0;22.0;11.0;3.0;6.0
2006;20;Cruzeiro;Fluminense;2.0;3.0;0;0;1;0;33;9;6;5;35.0;25.0;10.0;3.0;7.0
2006;20;Cruzeiro;Fluminense;2.0;3.0;0;0;1;0;33;9;6;5;35.0;25.0;10.0;3.0;6.0
2006;21;Cruzeiro;Santos;0.0;2.0;0;0;1;0;33;9;6;6;35.0;27.0;8.0;3.0;7.0
2006;21;Cruzeiro;Santos;0.0;2.0;0;0;1;0;33;9;6;6;35.0;27.0;8.0;3.0;6.0
2006;22;Cruzeiro;São Paulo;2.0;2.0;1;0;0;1;34;9;7;6;37.0;29.0;8.0;3.0;7.0
2006;22;Cruzeiro;São Paulo;2.0;2.0;1;0;0;1;34;9;7;6;37.0;29.0;8.0;3.0;6.0
2006;23;Cruzeiro;Fluminense;0.0;1.0;0;0;1;0;34;9;7;7;37.0;30.0;7.0;3.0;7.0
2006;23;Cruzeiro;Fluminense;0.0;1.0;0;0;1;0;34;9;7;7;37.0;30.0;7.0;3.0;6.0
2006;24;Cruzeiro;São Caetano;3.0;0.0;3;1;0;0;37;10;7;7;40.0;30.0;10.0;3.0;7.0
2006;24;Cruzeiro;São Caetano;3.0;0.0;3;1;0;0;37;10;7;7;40.0;30.0;10.0;3.0;6.0
2006;24;Cruzeiro;Botafogo;0.0;1.0;0;0;1;0;37;10;7;8;40.0;31.0;9.0;3.0;7.0
2006;24;Cruzeiro;Botafogo;0.0;1.0;0;0;1;0;37;10;7;8;40.0;31.0;9.0;3.0;6.0
2006;26;Cruzeiro;Figueirense FC;2.0;2.0;1;0;0;1;38;10;8;8;42.0;33.0;9.0;3.0;7.0
2006;26;Cruzeiro;Figueirense FC;2.0;2.0;1;0;0;1;38;10;8;8;42.0;33.0;9.0;3.0;6.0
2006;26;Cruzeiro;Grêmio;1.0;2.0;0;0;1;0;38;10;8;9;43.0;35.0;8.0;3.0;7.0
2006;26;Cruzeiro;Grêmio;1.0;2.0;0;0;1;0;38;10;8;9;43.0;35.0;8.0;3.0;6.0
2006;28;Cruzeiro;Juventude;0.0;2.0;0;0;1;0;38;10;8;10;43.0;37.0;6.0;3.0;7.0
2006;28;Cruzeiro;Juventude;0.0;2.0;0;0;1;0;38;10;8;10;43.0;37.0;6.0;3.0;6.0
2006;29;Cruzeiro;Palmeiras;1.0;0.0;3;1;0;0;41;11;8;10;44.0;37.0;7.0;3.0;7.0
2006;29;Cruzeiro;Palmeiras;1.0;0.0;3;1;0;0;41;11;8;10;44.0;37.0;7.0;3.0;6.0
2006;31;Cruzeiro;Santos;1.0;1.0;1;0;0;1;42;11;9;10;45.0;38.0;7.0;3.0;7.0
2006;31;Cruzeiro;Santos;1.0;1.0;1;0;0;1;42;11;9;10;45.0;38.0;7.0;3.0;6.0
2006;31;Cruzeiro;Flamengo;0.0;1.0;0;0;1;0;42;11;9;11;45.0;39.0;6.0;3.0;7.0
2006;31;Cruzeiro;Flamengo;0.0;1.0;0;0;1;0;42;11;9;11;45.0;39.0;6.0;3.0;6.0
2006;32;Cruzeiro;Ponte Preta;1.0;0.0;3;1;0;0;45;12;9;11;46.0;39.0;7.0;3.0;7.0
2006;32;Cruzeiro;Ponte Preta;1.0;0.0;3;1;0;0;45;12;9;11;46.0;39.0;7.0;3.0;6.0
2006;33;Cruzeiro;São Paulo;0.0;2.0;0;0;1;0;45;12;9;12;46.0;41.0;5.0;3.0;7.0
2006;33;Cruzeiro;São Paulo;0.0;2.0;0;0;1;0;45;12;9;12;46.0;41.0;5.0;3.0;6.0
2006;34;Cruzeiro;Internacional;2.0;1.0;3;1;0;0;48;13;9;12;48.0;42.0;6.0;3.0;7.0
2006;34;Cruzeiro;Internacional;2.0;1.0;3;1;0;0;48;13;9;12;48.0;42.0;6.0;3.0;6.0
2006;34;Cruzeiro;Atlético-PR;1.0;1.0;1;0;0;1;49;13;10;12;49.0;43.0;6.0;3.0;7.0
2006;34;Cruzeiro;Atlético-PR;1.0;1.0;1;0;0;1;49;13;10;12;49.0;43.0;6.0;3.0;6.0
2006;35;Cruzeiro;Fortaleza;0.0;0.0;1;0;0;1;50;13;11;12;49.0;43.0;6.0;3.0;7.0
2006;35;Cruzeiro;Fortaleza;0.0;0.0;1;0;0;1;50;13;11;12;49.0;43.0;6.0;3.0;6.0
2006;38;Cruzeiro;Botafogo;3.0;1.0;3;1;0;0;53;14;11;12;52.0;44.0;8.0;3.0;7.0
2006;38;Cruzeiro;Botafogo;3.0;1.0;3;1;0;0;53;14;11;12;52.0;44.0;8.0;3.0;6.0
2006;38;Cruzeiro;Corinthians;0.0;1.0;0;0;1;0;53;14;11;13;52.0;45.0;7.0;3.0;7.0
2006;38;Cruzeiro;Corinthians;0.0;1.0;0;0;1;0;53;14;11;13;52.0;45.0;7.0;3.0;6.0
2006;1;Figueirense FC;São Paulo;0.0;2.0;0;0;1;0;0;0;0;1;0.0;2.0;-2.0;8.0;
2006;2;Figueirense FC;Santa Cruz;0.0;0.0;1;0;0;1;1;0;1;1;0.0;2.0;-2.0;8.0;
2006;3;Figueirense FC;Palmeiras;6.0;1.0;3;1;0;0;4;1;1;1;6.0;3.0;3.0;8.0;
2006;5;Figueirense FC;Cruzeiro;0.0;2.0;0;0;1;0;4;1;1;2;6.0;5.0;1.0;8.0;
2006;5;Figueirense FC;Grêmio;2.0;1.0;3;1;0;0;7;2;1;2;8.0;6.0;2.0;8.0;
2006;6;Figueirense FC;Goiás;1.0;2.0;0;0;1;0;7;2;1;3;9.0;8.0;1.0;8.0;
2006;7;Figueirense FC;Fluminense;1.0;0.0;3;1;0;0;10;3;1;3;10.0;8.0;2.0;8.0;
2006;8;Figueirense FC;Internacional;4.0;2.0;3;1;0;0;13;4;1;3;14.0;10.0;4.0;8.0;
2006;9;Figueirense FC;Paraná;0.0;0.0;1;0;0;1;14;4;2;3;14.0;10.0;4.0;8.0;
2006;10;Figueirense FC;Fortaleza;0.0;0.0;1;0;0;1;15;4;3;3;14.0;10.0;4.0;8.0;
2006;10;Figueirense FC;Juventude;1.0;0.0;3;1;0;0;18;5;3;3;15.0;10.0;5.0;8.0;
2006;12;Figueirense FC;Botafogo;3.0;2.0;3;1;0;0;21;6;3;3;18.0;12.0;6.0;8.0;
2006;13;Figueirense FC;Santos;2.0;1.0;3;1;0;0;24;7;3;3;20.0;13.0;7.0;8.0;
2006;13;Figueirense FC;Ponte Preta;0.0;3.0;0;0;1;0;24;7;3;4;20.0;16.0;4.0;8.0;
2006;15;Figueirense FC;São Paulo;1.0;2.0;0;0;1;0;24;7;3;5;21.0;18.0;3.0;8.0;
2006;16;Figueirense FC;Grêmio;2.0;0.0;3;1;0;0;27;8;3;5;23.0;18.0;5.0;8.0;
2006;17;Figueirense FC;Juventude;0.0;1.0;0;0;1;0;27;8;3;6;23.0;19.0;4.0;8.0;
2006;17;Figueirense FC;São Caetano;1.0;3.0;0;0;1;0;27;8;3;7;24.0;22.0;2.0;8.0;
2006;19;Figueirense FC;São Caetano;1.0;1.0;1;0;0;1;28;8;4;7;25.0;23.0;2.0;8.0;
2006;20;Figueirense FC;Corinthians;3.0;1.0;3;1;0;0;31;9;4;7;28.0;24.0;4.0;8.0;
2006;21;Figueirense FC;Corinthians;0.0;0.0;1;0;0;1;32;9;5;7;28.0;24.0;4.0;8.0;
2006;21;Figueirense FC;Flamengo;1.0;1.0;1;0;0;1;33;9;6;7;29.0;25.0;4.0;8.0;
2006;23;Figueirense FC;Atlético-PR;3.0;3.0;1;0;0;1;34;9;7;7;32.0;28.0;4.0;8.0;
2006;24;Figueirense FC;Vasco da Gama;1.0;3.0;0;0;1;0;34;9;7;8;33.0;31.0;2.0;8.0;
2006;25;Figueirense FC;Santa Cruz;2.0;0.0;3;1;0;0;37;10;7;8;35.0;31.0;4.0;8.0;
2006;26;Figueirense FC;Cruzeiro;2.0;2.0;1;0;0;1;38;10;8;8;37.0;33.0;4.0;8.0;
2006;26;Figueirense FC;Palmeiras;1.0;1.0;1;0;0;1;39;10;9;8;38.0;34.0;4.0;8.0;
2006;28;Figueirense FC;Flamengo;2.0;0.0;3;1;0;0;42;11;9;8;40.0;34.0;6.0;8.0;
2006;29;Figueirense FC;Goiás;2.0;2.0;1;0;0;1;43;11;10;8;42.0;36.0;6.0;8.0;
2006;30;Figueirense FC;Fluminense;0.0;2.0;0;0;1;0;43;11;10;9;42.0;38.0;4.0;8.0;
2006;31;Figueirense FC;Internacional;1.0;0.0;3;1;0;0;46;12;10;9;43.0;38.0;5.0;8.0;
2006;32;Figueirense FC;Paraná;0.0;1.0;0;0;1;0;46;12;10;10;43.0;39.0;4.0;8.0;
2006;33;Figueirense FC;Fortaleza;1.0;1.0;1;0;0;1;47;12;11;10;44.0;40.0;4.0;8.0;
2006;35;Figueirense FC;Botafogo;1.0;0.0;3;1;0;0;50;13;11;10;45.0;40.0;5.0;8.0;
2006;36;Figueirense FC;Ponte Preta;2.0;1.0;3;1;0;0;53;14;11;10;47.0;41.0;6.0;8.0;
2006;36;Figueirense FC;Atlético-PR;4.0;1.0;3;1;0;0;56;15;11;10;51.0;42.0;9.0;8.0;
2006;37;Figueirense FC;Vasco da Gama;0.0;0.0;1;0;0;1;57;15;12;10;51.0;42.0;9.0;8.0;
2006;37;Figueirense FC;Santos;1.0;2.0;0;0;1;0;57;15;12;11;52.0;44.0;8.0;8.0;
2006;1;Flamengo;São Paulo;0.0;1.0;0;0;1;0;0;0;0;1;0.0;1.0;-1.0;13.0;
2006;1;Flamengo;Vasco da Gama;1.0;3.0;0;0;1;0;0;0;0;2;1.0;4.0;-3.0;13.0;
2006;3;Flamengo;Juventude;3.0;1.0;3;1;0;0;3;1;0;2;4.0;5.0;-1.0;13.0;
2006;4;Flamengo;Internacional;0.0;1.0;0;0;1;0;3;1;0;3;4.0;6.0;-2.0;13.0;
2006;5;Flamengo;Santa Cruz;1.0;1.0;1;0;0;1;4;1;1;3;5.0;7.0;-2.0;13.0;
2006;6;Flamengo;Botafogo;1.0;0.0;3;1;0;0;7;2;1;3;6.0;7.0;-1.0;13.0;
2006;7;Flamengo;Fortaleza;0.0;0.0;1;0;0;1;8;2;2;3;6.0;7.0;-1.0;13.0;
2006;8;Flamengo;Cruzeiro;1.0;2.0;0;0;1;0;8;2;2;4;7.0;9.0;-2.0;13.0;
2006;9;Flamengo;Santos;2.0;2.0;1;0;0;1;9;2;3;4;9.0;11.0;-2.0;13.0;
2006;11;Flamengo;Atlético-PR;1.0;0.0;3;1;0;0;12;3;3;4;10.0;11.0;-1.0;13.0;
2006;11;Flamengo;Palmeiras;2.0;1.0;3;1;0;0;15;4;3;4;12.0;12.0;0.0;13.0;
2006;11;Flamengo;Fluminense;0.0;1.0;0;0;1;0;15;4;3;5;12.0;13.0;-1.0;13.0;
2006;13;Flamengo;Corinthians;2.0;0.0;3;1;0;0;18;5;3;5;14.0;13.0;1.0;13.0;
2006;13;Flamengo;Goiás;1.0;0.0;3;1;0;0;21;6;3;5;15.0;13.0;2.0;13.0;
2006;14;Flamengo;Paraná;1.0;4.0;0;0;1;0;21;6;3;6;16.0;17.0;-1.0;13.0;
2006;15;Flamengo;Vasco da Gama;0.0;1.0;0;0;1;0;21;6;3;7;16.0;18.0;-2.0;13.0;
2006;16;Flamengo;Santa Cruz;0.0;3.0;0;0;1;0;21;6;3;8;16.0;21.0;-5.0;13.0;
2006;17;Flamengo;Atlético-PR;0.0;1.0;0;0;1;0;21;6;3;9;16.0;22.0;-6.0;13.0;
2006;19;Flamengo;Goiás;1.0;0.0;3;1;0;0;24;7;3;9;17.0;22.0;-5.0;13.0;
2006;20;Flamengo;Ponte Preta;0.0;0.0;1;0;0;1;25;7;4;9;17.0;22.0;-5.0;13.0;
2006;21;Flamengo;Figueirense FC;1.0;1.0;1;0;0;1;26;7;5;9;18.0;23.0;-5.0;13.0;
2006;22;Flamengo;Grêmio;1.0;0.0;3;1;0;0;29;8;5;9;19.0;23.0;-4.0;13.0;
2006;22;Flamengo;Ponte Preta;0.0;3.0;0;0;1;0;29;8;5;10;19.0;26.0;-7.0;13.0;
2006;23;Flamengo;São Caetano;2.0;2.0;1;0;0;1;30;8;6;10;21.0;28.0;-7.0;13.0;
2006;25;Flamengo;São Paulo;1.0;1.0;1;0;0;1;31;8;7;10;22.0;29.0;-7.0;13.0;
2006;25;Flamengo;Juventude;0.0;1.0;0;0;1;0;31;8;7;11;22.0;30.0;-8.0;13.0;
2006;26;Flamengo;Internacional;1.0;2.0;0;0;1;0;31;8;7;12;23.0;32.0;-9.0;13.0;
2006;28;Flamengo;Figueirense FC;0.0;2.0;0;0;1;0;31;8;7;13;23.0;34.0;-11.0;13.0;
2006;29;Flamengo;Botafogo;2.0;0.0;3;1;0;0;34;9;7;13;25.0;34.0;-9.0;13.0;
2006;30;Flamengo;Fortaleza;4.0;3.0;3;1;0;0;37;10;7;13;29.0;37.0;-8.0;13.0;
2006;31;Flamengo;Cruzeiro;1.0;0.0;3;1;0;0;40;11;7;13;30.0;37.0;-7.0;13.0;
2006;32;Flamengo;Grêmio;0.0;3.0;0;0;1;0;40;11;7;14;30.0;40.0;-10.0;13.0;
2006;32;Flamengo;Santos;0.0;3.0;0;0;1;0;40;11;7;15;30.0;43.0;-13.0;13.0;
2006;33;Flamengo;Fluminense;4.0;1.0;3;1;0;0;43;12;7;15;34.0;44.0;-10.0;13.0;
2006;34;Flamengo;Palmeiras;1.0;3.0;0;0;1;0;43;12;7;16;35.0;47.0;-12.0;13.0;
2006;36;Flamengo;Corinthians;3.0;0.0;3;1;0;0;46;13;7;16;38.0;47.0;-9.0;13.0;
2006;36;Flamengo;São Caetano;4.0;1.0;3;1;0;0;49;14;7;16;42.0;48.0;-6.0;13.0;
2006;37;Flamengo;Paraná;2.0;0.0;3;1;0;0;52;15;7;16;44.0;48.0;-4.0;13.0;
2006;2;Fluminense;Atlético-PR;2.0;1.0;3;1;0;0;3;1;0;0;2.0;1.0;1.0;9.0;17.0
2006;2;Fluminense;Atlético-PR;2.0;1.0;3;1;0;0;3;1;0;0;2.0;1.0;1.0;9.0;16.0
2006;3;Fluminense;Goiás;1.0;0.0;3;1;0;0;6;2;0;0;3.0;1.0;2.0;9.0;17.0
2006;3;Fluminense;Goiás;1.0;0.0;3;1;0;0;6;2;0;0;3.0;1.0;2.0;9.0;16.0
2006;3;Fluminense;São Caetano;1.0;1.0;1;0;0;1;7;2;1;0;4.0;2.0;2.0;9.0;17.0
2006;3;Fluminense;São Caetano;1.0;1.0;1;0;0;1;7;2;1;0;4.0;2.0;2.0;9.0;16.0
2006;4;Fluminense;Vasco da Gama;1.0;1.0;1;0;0;1;8;2;2;0;5.0;3.0;2.0;9.0;17.0
2006;4;Fluminense;Vasco da Gama;1.0;1.0;1;0;0;1;8;2;2;0;5.0;3.0;2.0;9.0;16.0
2006;5;Fluminense;Paraná;2.0;1.0;3;1;0;0;11;3;2;0;7.0;4.0;3.0;9.0;17.0
2006;5;Fluminense;Paraná;2.0;1.0;3;1;0;0;11;3;2;0;7.0;4.0;3.0;9.0;16.0
2006;7;Fluminense;Figueirense FC;0.0;1.0;0;0;1;0;11;3;2;1;7.0;5.0;2.0;9.0;17.0
2006;7;Fluminense;Figueirense FC;0.0;1.0;0;0;1;0;11;3;2;1;7.0;5.0;2.0;9.0;16.0
2006;8;Fluminense;Santos;1.0;0.0;3;1;0;0;14;4;2;1;8.0;5.0;3.0;9.0;17.0
2006;8;Fluminense;Santos;1.0;0.0;3;1;0;0;14;4;2;1;8.0;5.0;3.0;9.0;16.0
2006;9;Fluminense;Fortaleza;5.0;2.0;3;1;0;0;17;5;2;1;13.0;7.0;6.0;9.0;17.0
2006;9;Fluminense;Fortaleza;5.0;2.0;3;1;0;0;17;5;2;1;13.0;7.0;6.0;9.0;16.0
2006;11;Fluminense;Flamengo;1.0;0.0;3;1;0;0;20;6;2;1;14.0;7.0;7.0;9.0;17.0
2006;11;Fluminense;Flamengo;1.0;0.0;3;1;0;0;20;6;2;1;14.0;7.0;7.0;9.0;16.0
2006;11;Fluminense;São Paulo;0.0;1.0;0;0;1;0;20;6;2;2;14.0;8.0;6.0;9.0;17.0
2006;11;Fluminense;São Paulo;0.0;1.0;0;0;1;0;20;6;2;2;14.0;8.0;6.0;9.0;16.0
2006;12;Fluminense;Internacional;2.0;3.0;0;0;1;0;20;6;2;3;16.0;11.0;5.0;9.0;17.0
2006;12;Fluminense;Internacional;2.0;3.0;0;0;1;0;20;6;2;3;16.0;11.0;5.0;9.0;16.0
2006;12;Fluminense;Botafogo;1.0;2.0;0;0;1;0;20;6;2;4;17.0;13.0;4.0;9.0;17.0
2006;12;Fluminense;Botafogo;1.0;2.0;0;0;1;0;20;6;2;4;17.0;13.0;4.0;9.0;16.0
2006;14;Fluminense;Juventude;3.0;2.0;3;1;0;0;23;7;2;4;20.0;15.0;5.0;9.0;17.0
2006;14;Fluminense;Juventude;3.0;2.0;3;1;0;0;23;7;2;4;20.0;15.0;5.0;9.0;16.0
2006;15;Fluminense;Grêmio;4.0;4.0;1;0;0;1;24;7;3;4;24.0;19.0;5.0;9.0;17.0
2006;15;Fluminense;Grêmio;4.0;4.0;1;0;0;1;24;7;3;4;24.0;19.0;5.0;9.0;16.0
2006;16;Fluminense;São Caetano;2.0;2.0;1;0;0;1;25;7;4;4;26.0;21.0;5.0;9.0;17.0
2006;16;Fluminense;São Caetano;2.0;2.0;1;0;0;1;25;7;4;4;26.0;21.0;5.0;9.0;16.0
2006;18;Fluminense;Ponte Preta;0.0;0.0;1;0;0;1;26;7;5;4;26.0;21.0;5.0;9.0;17.0
2006;18;Fluminense;Ponte Preta;0.0;0.0;1;0;0;1;26;7;5;4;26.0;21.0;5.0;9.0;16.0
2006;18;Fluminense;Botafogo;1.0;1.0;1;0;0;1;27;7;6;4;27.0;22.0;5.0;9.0;17.0
2006;18;Fluminense;Botafogo;1.0;1.0;1;0;0;1;27;7;6;4;27.0;22.0;5.0;9.0;16.0
2006;19;Fluminense;Ponte Preta;0.0;3.0;0;0;1;0;27;7;6;5;27.0;25.0;2.0;9.0;17.0
2006;19;Fluminense;Ponte Preta;0.0;3.0;0;0;1;0;27;7;6;5;27.0;25.0;2.0;9.0;16.0
2006;20;Fluminense;Cruzeiro;3.0;2.0;3;1;0;0;30;8;6;5;30.0;27.0;3.0;9.0;17.0
2006;20;Fluminense;Cruzeiro;3.0;2.0;3;1;0;0;30;8;6;5;30.0;27.0;3.0;9.0;16.0
2006;21;Fluminense;Corinthians;1.0;2.0;0;0;1;0;30;8;6;6;31.0;29.0;2.0;9.0;17.0
2006;21;Fluminense;Corinthians;1.0;2.0;0;0;1;0;30;8;6;6;31.0;29.0;2.0;9.0;16.0
2006;22;Fluminense;Santa Cruz;1.0;1.0;1;0;0;1;31;8;7;6;32.0;30.0;2.0;9.0;17.0
2006;22;Fluminense;Santa Cruz;1.0;1.0;1;0;0;1;31;8;7;6;32.0;30.0;2.0;9.0;16.0
2006;23;Fluminense;Cruzeiro;1.0;0.0;3;1;0;0;34;9;7;6;33.0;30.0;3.0;9.0;17.0
2006;23;Fluminense;Cruzeiro;1.0;0.0;3;1;0;0;34;9;7;6;33.0;30.0;3.0;9.0;16.0
2006;24;Fluminense;Atlético-PR;1.0;2.0;0;0;1;0;34;9;7;7;34.0;32.0;2.0;9.0;17.0
2006;24;Fluminense;Atlético-PR;1.0;2.0;0;0;1;0;34;9;7;7;34.0;32.0;2.0;9.0;16.0
2006;24;Fluminense;Palmeiras;0.0;3.0;0;0;1;0;34;9;7;8;34.0;35.0;-1.0;9.0;17.0
2006;24;Fluminense;Palmeiras;0.0;3.0;0;0;1;0;34;9;7;8;34.0;35.0;-1.0;9.0;16.0
2006;26;Fluminense;Goiás;1.0;3.0;0;0;1;0;34;9;7;9;35.0;38.0;-3.0;9.0;17.0
2006;26;Fluminense;Goiás;1.0;3.0;0;0;1;0;34;9;7;9;35.0;38.0;-3.0;9.0;16.0
2006;27;Fluminense;Vasco da Gama;1.0;1.0;1;0;0;1;35;9;8;9;36.0;39.0;-3.0;9.0;17.0
2006;27;Fluminense;Vasco da Gama;1.0;1.0;1;0;0;1;35;9;8;9;36.0;39.0;-3.0;9.0;16.0
2006;27;Fluminense;Corinthians;1.0;1.0;1;0;0;1;36;9;9;9;37.0;40.0;-3.0;9.0;17.0
2006;27;Fluminense;Corinthians;1.0;1.0;1;0;0;1;36;9;9;9;37.0;40.0;-3.0;9.0;16.0
2006;28;Fluminense;Paraná;0.0;1.0;0;0;1;0;36;9;9;10;37.0;41.0;-4.0;9.0;17.0
2006;28;Fluminense;Paraná;0.0;1.0;0;0;1;0;36;9;9;10;37.0;41.0;-4.0;9.0;16.0
2006;30;Fluminense;Figueirense FC;2.0;0.0;3;1;0;0;39;10;9;10;39.0;41.0;-2.0;9.0;17.0
2006;30;Fluminense;Figueirense FC;2.0;0.0;3;1;0;0;39;10;9;10;39.0;41.0;-2.0;9.0;16.0
2006;30;Fluminense;Santos;1.0;1.0;1;0;0;1;40;10;10;10;40.0;42.0;-2.0;9.0;17.0
2006;30;Fluminense;Santos;1.0;1.0;1;0;0;1;40;10;10;10;40.0;42.0;-2.0;9.0;16.0
2006;31;Fluminense;Fortaleza;1.0;3.0;0;0;1;0;40;10;10;11;41.0;45.0;-4.0;9.0;17.0
2006;31;Fluminense;Fortaleza;1.0;3.0;0;0;1;0;40;10;10;11;41.0;45.0;-4.0;9.0;16.0
2006;33;Fluminense;Flamengo;1.0;4.0;0;0;1;0;40;10;10;12;42.0;49.0;-7.0;9.0;17.0
2006;33;Fluminense;Flamengo;1.0;4.0;0;0;1;0;40;10;10;12;42.0;49.0;-7.0;9.0;16.0
2006;34;Fluminense;São Paulo;1.0;2.0;0;0;1;0;40;10;10;13;43.0;51.0;-8.0;9.0;17.0
2006;34;Fluminense;São Paulo;1.0;2.0;0;0;1;0;40;10;10;13;43.0;51.0;-8.0;9.0;16.0
2006;35;Fluminense;Internacional;0.0;2.0;0;0;1;0;40;10;10;14;43.0;53.0;-10.0;9.0;17.0
2006;35;Fluminense;Internacional;0.0;2.0;0;0;1;0;40;10;10;14;43.0;53.0;-10.0;9.0;16.0
